8.000000000000000000e+00,1.600000000000000000e+02,1.600000000000000000e+01,3.200000000000000000e+01,1.440000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00,4.096000000000000000e+03,2.560000000000000000e+02,1.600000000000000000e+01,2.560000000000000000e+02,1.280000000000000000e+02,1.024000000000000000e+03,1.800000000000000000e+01,2.006395491185049423e+03
8.000000000000000000e+00,8.800000000000000000e+01,4.800000000000000000e+01,1.600000000000000000e+01,4.000000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00,3.276800000000000000e+04,2.560000000000000000e+02,2.400000000000000000e+01,1.280000000000000000e+02,1.280000000000000000e+02,2.048000000000000000e+03,3.600000000000000000e+01,6.263608574825595497e+03
6.000000000000000000e+00,1.600000000000000000e+02,4.800000000000000000e+01,8.000000000000000000e+01,4.000000000000000000e+01,6.000000000000000000e+00,4.000000000000000000e+00,2.048000000000000000e+03,2.560000000000000000e+02,1.600000000000000000e+01,5.120000000000000000e+02,1.280000000000000000e+02,4.096000000000000000e+03,3.300000000000000000e+01,3.038785409706037171e+03
8.000000000000000000e+00,9.600000000000000000e+01,7.200000000000000000e+01,1.600000000000000000e+01,4.000000000000000000e+01,1.200000000000000000e+01,5.000000000000000000e+00,1.638400000000000000e+04,2.560000000000000000e+02,3.200000000000000000e+01,1.024000000000000000e+03,1.280000000000000000e+02,4.096000000000000000e+03,3.600000000000000000e+01,2.899496207869457066e+03
8.000000000000000000e+00,1.440000000000000000e+02,4.000000000000000000e+01,4.800000000000000000e+01,6.400000000000000000e+01,6.000000000000000000e+00,5.000000000000000000e+00,2.048000000000000000e+03,5.120000000000000000e+02,1.600000000000000000e+01,2.560000000000000000e+02,6.400000000000000000e+01,2.048000000000000000e+03,2.100000000000000000e+01,3.050972535715866798e+03
6.000000000000000000e+00,1.040000000000000000e+02,5.600000000000000000e+01,4.000000000000000000e+01,5.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+00,3.276800000000000000e+04,2.560000000000000000e+02,8.000000000000000000e+00,2.560000000000000000e+02,2.560000000000000000e+02,1.024000000000000000e+03,1.200000000000000000e+01,1.066243021117329363e+03
8.000000000000000000e+00,1.040000000000000000e+02,8.000000000000000000e+00,4.800000000000000000e+01,8.800000000000000000e+01,6.000000000000000000e+00,3.000000000000000000e+00,8.192000000000000000e+03,2.560000000000000000e+02,3.200000000000000000e+01,2.560000000000000000e+02,1.280000000000000000e+02,2.048000000000000000e+03,2.400000000000000000e+01,1.531376442387706447e+03
6.000000000000000000e+00,1.440000000000000000e+02,6.400000000000000000e+01,8.000000000000000000e+00,1.600000000000000000e+02,1.200000000000000000e+01,6.000000000000000000e+00,1.024000000000000000e+03,5.120000000000000000e+02,2.400000000000000000e+01,2.560000000000000000e+02,6.400000000000000000e+01,8.192000000000000000e+03,2.700000000000000000e+01,7.418898615099626113e+03
8.000000000000000000e+00,1.280000000000000000e+02,4.800000000000000000e+01,3.200000000000000000e+01,4.800000000000000000e+01,1.000000000000000000e+01,8.000000000000000000e+00,8.192000000000000000e+03,1.024000000000000000e+03,8.000000000000000000e+00,2.560000000000000000e+02,5.120000000000000000e+02,2.048000000000000000e+03,1.500000000000000000e+01,1.054152005856604546e+03
8.000000000000000000e+00,8.800000000000000000e+01,4.800000000000000000e+01,2.400000000000000000e+01,1.120000000000000000e+02,1.600000000000000000e+01,3.000000000000000000e+00,1.638400000000000000e+04,2.560000000000000000e+02,8.000000000000000000e+00,2.560000000000000000e+02,6.400000000000000000e+01,5.120000000000000000e+02,3.300000000000000000e+01,2.350699431937533518e+03
8.000000000000000000e+00,8.000000000000000000e+01,3.200000000000000000e+01,6.400000000000000000e+01,4.800000000000000000e+01,1.200000000000000000e+01,4.000000000000000000e+00,4.096000000000000000e+03,2.560000000000000000e+02,1.600000000000000000e+01,6.400000000000000000e+01,2.560000000000000000e+02,8.192000000000000000e+03,2.700000000000000000e+01,1.929247808293993330e+03
6.000000000000000000e+00,1.280000000000000000e+02,1.600000000000000000e+01,4.000000000000000000e+01,1.200000000000000000e+02,8.000000000000000000e+00,4.000000000000000000e+00,8.192000000000000000e+03,2.560000000000000000e+02,1.600000000000000000e+01,1.024000000000000000e+03,6.400000000000000000e+01,2.048000000000000000e+03,2.700000000000000000e+01,2.336840052165116504e+03
6.000000000000000000e+00,1.040000000000000000e+02,8.000000000000000000e+01,7.200000000000000000e+01,1.280000000000000000e+02,8.000000000000000000e+00,2.000000000000000000e+00,4.096000000000000000e+03,2.560000000000000000e+02,8.000000000000000000e+00,6.400000000000000000e+01,6.400000000000000000e+01,5.120000000000000000e+02,3.300000000000000000e+01,5.227011836127439892e+03
8.000000000000000000e+00,1.280000000000000000e+02,2.400000000000000000e+01,4.800000000000000000e+01,1.600000000000000000e+02,6.000000000000000000e+00,1.000000000000000000e+00,4.096000000000000000e+03,5.120000000000000000e+02,8.000000000000000000e+00,6.400000000000000000e+01,2.560000000000000000e+02,4.096000000000000000e+03,3.000000000000000000e+01,2.061334431767716524e+03
8.000000000000000000e+00,1.600000000000000000e+02,4.800000000000000000e+01,4.000000000000000000e+01,1.600000000000000000e+02,1.000000000000000000e+01,8.000000000000000000e+00,8.192000000000000000e+03,2.560000000000000000e+02,3.200000000000000000e+01,6.400000000000000000e+01,1.024000000000000000e+03,8.192000000000000000e+03,2.400000000000000000e+01,2.342542053449315517e+03
6.000000000000000000e+00,1.600000000000000000e+02,3.200000000000000000e+01,6.400000000000000000e+01,1.440000000000000000e+02,1.200000000000000000e+01,3.000000000000000000e+00,2.048000000000000000e+03,5.120000000000000000e+02,1.600000000000000000e+01,6.400000000000000000e+01,1.280000000000000000e+02,5.120000000000000000e+02,1.200000000000000000e+01,1.795562158185148746e+03
6.000000000000000000e+00,8.000000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,1.040000000000000000e+02,4.000000000000000000e+00,1.000000000000000000e+00,2.048000000000000000e+03,1.024000000000000000e+03,3.200000000000000000e+01,1.280000000000000000e+02,6.400000000000000000e+01,4.096000000000000000e+03,2.100000000000000000e+01,2.434727386447930257e+03
6.000000000000000000e+00,1.120000000000000000e+02,3.200000000000000000e+01,6.400000000000000000e+01,4.000000000000000000e+01,8.000000000000000000e+00,2.000000000000000000e+00,8.192000000000000000e+03,5.120000000000000000e+02,1.600000000000000000e+01,5.120000000000000000e+02,1.024000000000000000e+03,4.096000000000000000e+03,2.100000000000000000e+01,1.818562494525155216e+03
6.000000000000000000e+00,1.360000000000000000e+02,7.200000000000000000e+01,5.600000000000000000e+01,1.280000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,3.276800000000000000e+04,5.120000000000000000e+02,1.600000000000000000e+01,1.024000000000000000e+03,1.280000000000000000e+02,5.120000000000000000e+02,1.500000000000000000e+01,3.134890230353947118e+03
8.000000000000000000e+00,1.440000000000000000e+02,3.200000000000000000e+01,2.400000000000000000e+01,7.200000000000000000e+01,1.400000000000000000e+01,1.000000000000000000e+00,1.024000000000000000e+03,1.024000000000000000e+03,8.000000000000000000e+00,1.024000000000000000e+03,5.120000000000000000e+02,2.048000000000000000e+03,1.500000000000000000e+01,1.092609156904485189e+03
8.000000000000000000e+00,9.600000000000000000e+01,4.000000000000000000e+01,4.000000000000000000e+01,8.800000000000000000e+01,8.000000000000000000e+00,3.000000000000000000e+00,4.096000000000000000e+03,1.024000000000000000e+03,3.200000000000000000e+01,1.024000000000000000e+03,5.120000000000000000e+02,5.120000000000000000e+02,1.200000000000000000e+01,2.581277502799937338e+03
6.000000000000000000e+00,8.800000000000000000e+01,7.200000000000000000e+01,4.800000000000000000e+01,8.800000000000000000e+01,6.000000000000000000e+00,1.000000000000000000e+00,1.638400000000000000e+04,1.024000000000000000e+03,3.200000000000000000e+01,6.400000000000000000e+01,2.560000000000000000e+02,5.120000000000000000e+02,1.200000000000000000e+01,1.020856830541976592e+03
2.000000000000000000e+00,9.600000000000000000e+01,4.800000000000000000e+01,3.200000000000000000e+01,1.200000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00,1.024000000000000000e+03,2.560000000000000000e+02,3.200000000000000000e+01,1.024000000000000000e+03,5.120000000000000000e+02,4.096000000000000000e+03,3.000000000000000000e+01,7.904683339452394648e+03
8.000000000000000000e+00,1.120000000000000000e+02,8.000000000000000000e+01,7.200000000000000000e+01,5.600000000000000000e+01,1.200000000000000000e+01,2.000000000000000000e+00,4.096000000000000000e+03,5.120000000000000000e+02,3.200000000000000000e+01,6.400000000000000000e+01,2.560000000000000000e+02,8.192000000000000000e+03,2.100000000000000000e+01,2.326292868630708654e+03
4.000000000000000000e+00,9.600000000000000000e+01,7.200000000000000000e+01,5.600000000000000000e+01,4.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,4.096000000000000000e+03,5.120000000000000000e+02,8.000000000000000000e+00,5.120000000000000000e+02,2.560000000000000000e+02,4.096000000000000000e+03,2.100000000000000000e+01,3.063040144861690351e+03
8.000000000000000000e+00,1.120000000000000000e+02,5.600000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,1.400000000000000000e+01,3.000000000000000000e+00,2.048000000000000000e+03,2.560000000000000000e+02,1.600000000000000000e+01,1.024000000000000000e+03,1.280000000000000000e+02,2.048000000000000000e+03,2.400000000000000000e+01,1.644354869430211011e+03
8.000000000000000000e+00,1.040000000000000000e+02,8.000000000000000000e+01,4.800000000000000000e+01,9.600000000000000000e+01,1.000000000000000000e+01,7.000000000000000000e+00,2.048000000000000000e+03,2.560000000000000000e+02,2.400000000000000000e+01,2.560000000000000000e+02,1.280000000000000000e+02,4.096000000000000000e+03,9.000000000000000000e+00,1.351775186761985879e+03
8.000000000000000000e+00,1.280000000000000000e+02,1.600000000000000000e+01,8.000000000000000000e+01,1.420000000000000000e+02,1.000000000000000000e+01,7.000000000000000000e+00,2.048000000000000000e+03,1.024000000000000000e+03,8.000000000000000000e+00,5.120000000000000000e+02,1.024000000000000000e+03,4.096000000000000000e+03,1.500000000000000000e+01,1.097294303479303380e+03
6.000000000000000000e+00,1.040000000000000000e+02,2.400000000000000000e+01,8.000000000000000000e+01,8.800000000000000000e+01,8.000000000000000000e+00,3.000000000000000000e+00,8.192000000000000000e+03,5.120000000000000000e+02,8.000000000000000000e+00,6.400000000000000000e+01,6.400000000000000000e+01,2.048000000000000000e+03,1.200000000000000000e+01,1.501367531301468716e+03
8.000000000000000000e+00,1.360000000000000000e+02,4.800000000000000000e+01,7.200000000000000000e+01,1.600000000000000000e+02,1.400000000000000000e+01,2.000000000000000000e+00,1.024000000000000000e+03,5.120000000000000000e+02,3.200000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01,8.192000000000000000e+03,2.100000000000000000e+01,1.766361567510677332e+03
6.000000000000000000e+00,1.280000000000000000e+02,2.400000000000000000e+01,8.000000000000000000e+00,5.600000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,3.276800000000000000e+04,5.120000000000000000e+02,3.200000000000000000e+01,5.120000000000000000e+02,5.120000000000000000e+02,5.120000000000000000e+02,2.100000000000000000e+01,3.219652214816677770e+03
8.000000000000000000e+00,1.040000000000000000e+02,8.000000000000000000e+01,6.400000000000000000e+01,5.600000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+00,3.276800000000000000e+04,5.120000000000000000e+02,3.200000000000000000e+01,6.400000000000000000e+01,1.280000000000000000e+02,1.024000000000000000e+03,1.800000000000000000e+01,2.770915259016398068e+03
8.000000000000000000e+00,1.280000000000000000e+02,1.600000000000000000e+01,4.800000000000000000e+01,1.040000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+00,3.276800000000000000e+04,1.024000000000000000e+03,8.000000000000000000e+00,1.024000000000000000e+03,1.024000000000000000e+03,1.024000000000000000e+03,1.800000000000000000e+01,1.184788676768203459e+03
8.000000000000000000e+00,1.600000000000000000e+02,2.400000000000000000e+01,5.600000000000000000e+01,8.800000000000000000e+01,4.000000000000000000e+00,8.000000000000000000e+00,1.638400000000000000e+04,1.024000000000000000e+03,8.000000000000000000e+00,1.024000000000000000e+03,1.280000000000000000e+02,5.120000000000000000e+02,2.400000000000000000e+01,1.701731939791131254e+03
2.000000000000000000e+00,1.440000000000000000e+02,8.000000000000000000e+00,8.000000000000000000e+00,1.120000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00,1.024000000000000000e+03,5.120000000000000000e+02,1.600000000000000000e+01,1.024000000000000000e+03,5.120000000000000000e+02,4.096000000000000000e+03,3.300000000000000000e+01,9.015990386359668264e+03
4.000000000000000000e+00,1.200000000000000000e+02,8.000000000000000000e+00,4.000000000000000000e+01,1.200000000000000000e+02,6.000000000000000000e+00,3.000000000000000000e+00,3.276800000000000000e+04,1.024000000000000000e+03,2.400000000000000000e+01,6.400000000000000000e+01,1.280000000000000000e+02,5.120000000000000000e+02,3.000000000000000000e+01,4.331248638866401052e+03
8.000000000000000000e+00,8.000000000000000000e+01,8.000000000000000000e+01,2.400000000000000000e+01,8.800000000000000000e+01,1.200000000000000000e+01,1.000000000000000000e+00,1.024000000000000000e+03,2.560000000000000000e+02,3.200000000000000000e+01,1.280000000000000000e+02,1.280000000000000000e+02,4.096000000000000000e+03,1.500000000000000000e+01,2.623335095868265398e+03
8.000000000000000000e+00,1.520000000000000000e+02,3.200000000000000000e+01,4.000000000000000000e+01,1.420000000000000000e+02,4.000000000000000000e+00,5.000000000000000000e+00,3.276800000000000000e+04,1.024000000000000000e+03,3.200000000000000000e+01,5.120000000000000000e+02,1.024000000000000000e+03,1.024000000000000000e+03,2.700000000000000000e+01,1.929531932592406520e+03
4.000000000000000000e+00,9.600000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01,8.800000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+00,3.276800000000000000e+04,2.560000000000000000e+02,3.200000000000000000e+01,1.024000000000000000e+03,5.120000000000000000e+02,1.024000000000000000e+03,1.500000000000000000e+01,2.128577816112081564e+03
8.000000000000000000e+00,1.200000000000000000e+02,5.600000000000000000e+01,4.000000000000000000e+01,5.600000000000000000e+01,1.200000000000000000e+01,8.000000000000000000e+00,2.048000000000000000e+03,5.120000000000000000e+02,8.000000000000000000e+00,5.120000000000000000e+02,6.400000000000000000e+01,4.096000000000000000e+03,9.000000000000000000e+00,3.388203890227901411e+03
4.000000000000000000e+00,1.440000000000000000e+02,7.200000000000000000e+01,2.400000000000000000e+01,4.800000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00,1.638400000000000000e+04,1.024000000000000000e+03,2.400000000000000000e+01,6.400000000000000000e+01,1.280000000000000000e+02,5.120000000000000000e+02,1.800000000000000000e+01,2.374372654457697990e+03
6.000000000000000000e+00,1.120000000000000000e+02,2.400000000000000000e+01,8.000000000000000000e+01,6.400000000000000000e+01,6.000000000000000000e+00,4.000000000000000000e+00,1.638400000000000000e+04,2.560000000000000000e+02,3.200000000000000000e+01,1.280000000000000000e+02,6.400000000000000000e+01,1.024000000000000000e+03,1.800000000000000000e+01,2.494013985226777550e+03
8.000000000000000000e+00,1.520000000000000000e+02,7.200000000000000000e+01,1.600000000000000000e+01,1.440000000000000000e+02,1.200000000000000000e+01,6.000000000000000000e+00,1.638400000000000000e+04,5.120000000000000000e+02,8.000000000000000000e+00,1.024000000000000000e+03,5.120000000000000000e+02,4.096000000000000000e+03,3.000000000000000000e+01,2.306548514957368752e+03
8.000000000000000000e+00,1.200000000000000000e+02,8.000000000000000000e+00,6.400000000000000000e+01,1.200000000000000000e+02,1.000000000000000000e+01,8.000000000000000000e+00,2.048000000000000000e+03,2.560000000000000000e+02,3.200000000000000000e+01,6.400000000000000000e+01,5.120000000000000000e+02,8.192000000000000000e+03,3.600000000000000000e+01,2.991126221968753271e+03
6.000000000000000000e+00,8.800000000000000000e+01,5.600000000000000000e+01,5.600000000000000000e+01,7.200000000000000000e+01,1.200000000000000000e+01,6.000000000000000000e+00,1.638400000000000000e+04,5.120000000000000000e+02,8.000000000000000000e+00,1.280000000000000000e+02,5.120000000000000000e+02,2.048000000000000000e+03,2.100000000000000000e+01,2.638249201252197963e+03
6.000000000000000000e+00,6.400000000000000000e+01,1.600000000000000000e+01,1.600000000000000000e+01,8.000000000000000000e+01,1.200000000000000000e+01,2.000000000000000000e+00,2.048000000000000000e+03,2.560000000000000000e+02,2.400000000000000000e+01,6.400000000000000000e+01,1.024000000000000000e+03,1.024000000000000000e+03,1.200000000000000000e+01,1.489720960210885323e+03
4.000000000000000000e+00,1.200000000000000000e+02,5.600000000000000000e+01,8.000000000000000000e+00,9.600000000000000000e+01,6.000000000000000000e+00,3.000000000000000000e+00,1.024000000000000000e+03,5.120000000000000000e+02,2.400000000000000000e+01,1.024000000000000000e+03,1.280000000000000000e+02,5.120000000000000000e+02,1.500000000000000000e+01,2.761324593417118649e+03
4.000000000000000000e+00,6.400000000000000000e+01,2.400000000000000000e+01,1.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,4.096000000000000000e+03,1.024000000000000000e+03,1.600000000000000000e+01,1.280000000000000000e+02,1.280000000000000000e+02,5.120000000000000000e+02,2.100000000000000000e+01,3.005915032387121300e+03
6.000000000000000000e+00,5.600000000000000000e+01,1.600000000000000000e+01,2.400000000000000000e+01,8.800000000000000000e+01,1.200000000000000000e+01,5.000000000000000000e+00,1.638400000000000000e+04,2.560000000000000000e+02,1.600000000000000000e+01,2.560000000000000000e+02,1.024000000000000000e+03,8.192000000000000000e+03,1.500000000000000000e+01,2.225609510943699661e+03
8.000000000000000000e+00,6.400000000000000000e+01,6.400000000000000000e+01,1.600000000000000000e+01,6.400000000000000000e+01,1.200000000000000000e+01,8.000000000000000000e+00,1.638400000000000000e+04,2.560000000000000000e+02,8.000000000000000000e+00,1.024000000000000000e+03,1.024000000000000000e+03,2.048000000000000000e+03,3.300000000000000000e+01,2.567443087315607045e+03
8.000000000000000000e+00,8.800000000000000000e+01,6.400000000000000000e+01,7.200000000000000000e+01,4.800000000000000000e+01,1.400000000000000000e+01,3.000000000000000000e+00,1.024000000000000000e+03,2.560000000000000000e+02,3.200000000000000000e+01,1.280000000000000000e+02,6.400000000000000000e+01,2.048000000000000000e+03,1.500000000000000000e+01,1.174337318083923947e+03
4.000000000000000000e+00,9.600000000000000000e+01,2.400000000000000000e+01,1.600000000000000000e+01,1.120000000000000000e+02,6.000000000000000000e+00,1.000000000000000000e+00,4.096000000000000000e+03,2.560000000000000000e+02,8.000000000000000000e+00,5.120000000000000000e+02,5.120000000000000000e+02,1.024000000000000000e+03,1.800000000000000000e+01,4.072107131695672251e+03
8.000000000000000000e+00,6.400000000000000000e+01,4.800000000000000000e+01,4.000000000000000000e+01,4.800000000000000000e+01,4.000000000000000000e+00,8.000000000000000000e+00,8.192000000000000000e+03,5.120000000000000000e+02,2.400000000000000000e+01,2.560000000000000000e+02,1.280000000000000000e+02,1.024000000000000000e+03,1.800000000000000000e+01,4.381351605959551307e+03
6.000000000000000000e+00,1.040000000000000000e+02,1.600000000000000000e+01,5.600000000000000000e+01,8.000000000000000000e+01,1.200000000000000000e+01,1.000000000000000000e+00,2.048000000000000000e+03,5.120000000000000000e+02,1.600000000000000000e+01,5.120000000000000000e+02,1.024000000000000000e+03,8.192000000000000000e+03,9.000000000000000000e+00,1.050751510267472668e+03
8.000000000000000000e+00,1.600000000000000000e+02,1.600000000000000000e+01,6.400000000000000000e+01,8.000000000000000000e+01,1.200000000000000000e+01,3.000000000000000000e+00,1.024000000000000000e+03,1.024000000000000000e+03,2.400000000000000000e+01,1.280000000000000000e+02,1.280000000000000000e+02,2.048000000000000000e+03,1.500000000000000000e+01,2.105357557055435791e+03
8.000000000000000000e+00,1.200000000000000000e+02,6.400000000000000000e+01,7.200000000000000000e+01,4.800000000000000000e+01,4.000000000000000000e+00,8.000000000000000000e+00,4.096000000000000000e+03,2.560000000000000000e+02,1.600000000000000000e+01,1.280000000000000000e+02,2.560000000000000000e+02,2.048000000000000000e+03,2.100000000000000000e+01,2.482967199003498536e+03
8.000000000000000000e+00,1.120000000000000000e+02,4.000000000000000000e+01,7.200000000000000000e+01,1.440000000000000000e+02,1.600000000000000000e+01,4.000000000000000000e+00,1.638400000000000000e+04,1.024000000000000000e+03,2.400000000000000000e+01,1.024000000000000000e+03,2.560000000000000000e+02,2.048000000000000000e+03,2.100000000000000000e+01,1.477333060766346534e+03
4.000000000000000000e+00,1.360000000000000000e+02,1.600000000000000000e+01,3.200000000000000000e+01,1.420000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+00,8.192000000000000000e+03,2.560000000000000000e+02,2.400000000000000000e+01,1.024000000000000000e+03,1.024000000000000000e+03,2.048000000000000000e+03,3.000000000000000000e+01,4.107300587992946930e+03
8.000000000000000000e+00,9.600000000000000000e+01,2.400000000000000000e+01,8.000000000000000000e+00,4.800000000000000000e+01,4.000000000000000000e+00,4.000000000000000000e+00,8.192000000000000000e+03,2.560000000000000000e+02,1.600000000000000000e+01,5.120000000000000000e+02,2.560000000000000000e+02,2.048000000000000000e+03,9.000000000000000000e+00,2.203427889631424023e+03
6.000000000000000000e+00,1.040000000000000000e+02,5.600000000000000000e+01,1.600000000000000000e+01,8.000000000000000000e+01,4.000000000000000000e+00,2.000000000000000000e+00,1.638400000000000000e+04,2.560000000000000000e+02,1.600000000000000000e+01,2.560000000000000000e+02,5.120000000000000000e+02,2.048000000000000000e+03,1.500000000000000000e+01,1.911120506919923173e+03
6.000000000000000000e+00,8.800000000000000000e+01,2.400000000000000000e+01,8.000000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,1.024000000000000000e+03,2.560000000000000000e+02,8.000000000000000000e+00,1.280000000000000000e+02,6.400000000000000000e+01,8.192000000000000000e+03,2.100000000000000000e+01,2.462204900638926119e+03
8.000000000000000000e+00,1.040000000000000000e+02,2.400000000000000000e+01,8.000000000000000000e+00,4.800000000000000000e+01,1.600000000000000000e+01,3.000000000000000000e+00,1.638400000000000000e+04,2.560000000000000000e+02,2.400000000000000000e+01,1.024000000000000000e+03,5.120000000000000000e+02,8.192000000000000000e+03,2.400000000000000000e+01,3.738846070361643342e+03
8.000000000000000000e+00,1.040000000000000000e+02,8.000000000000000000e+01,1.600000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+00,3.000000000000000000e+00,3.276800000000000000e+04,2.560000000000000000e+02,3.200000000000000000e+01,6.400000000000000000e+01,1.280000000000000000e+02,4.096000000000000000e+03,3.000000000000000000e+01,2.710821555770961368e+03
8.000000000000000000e+00,1.440000000000000000e+02,1.600000000000000000e+01,8.000000000000000000e+00,1.040000000000000000e+02,1.000000000000000000e+01,3.000000000000000000e+00,3.276800000000000000e+04,2.560000000000000000e+02,8.000000000000000000e+00,6.400000000000000000e+01,5.120000000000000000e+02,2.048000000000000000e+03,1.200000000000000000e+01,2.891892017690433477e+03
8.000000000000000000e+00,8.800000000000000000e+01,4.000000000000000000e+01,6.400000000000000000e+01,4.000000000000000000e+01,1.200000000000000000e+01,2.000000000000000000e+00,3.276800000000000000e+04,2.560000000000000000e+02,2.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01,8.192000000000000000e+03,1.200000000000000000e+01,1.560547500750582230e+03
6.000000000000000000e+00,1.520000000000000000e+02,8.000000000000000000e+00,1.600000000000000000e+01,5.600000000000000000e+01,6.000000000000000000e+00,4.000000000000000000e+00,1.024000000000000000e+03,5.120000000000000000e+02,3.200000000000000000e+01,2.560000000000000000e+02,1.024000000000000000e+03,1.024000000000000000e+03,9.000000000000000000e+00,1.754902186195338800e+03
8.000000000000000000e+00,9.600000000000000000e+01,2.400000000000000000e+01,5.600000000000000000e+01,1.120000000000000000e+02,1.600000000000000000e+01,8.000000000000000000e+00,8.192000000000000000e+03,5.120000000000000000e+02,1.600000000000000000e+01,5.120000000000000000e+02,6.400000000000000000e+01,2.048000000000000000e+03,1.800000000000000000e+01,1.296600519223923129e+03
